title,price,size,category,style,brand,ingest_timestamp
the jane blouse,80.0,S,top,jane ,doen,2024-Dec-30-23:28:12
the lace elizabeth nap dress,85.0,L,dress,,hill_house,2024-Dec-31-09:04:24
the louisa nap dress,45.0,S,dress,,hill_house,2025-Jan-02-20:26:56
the nesli nap dress nwt,50.0,L,dress,,hill_house,2024-Dec-31-09:04:24
the paz top,70.0,S,top,,hill_house,2025-Jan-02-20:26:59
the paz top,70.0,XS,top,,hill_house,2025-Jan-02-20:26:59
the roxie nap dress hill house size l terry cloth,20.0,L,dress,,hill_house,2024-Dec-31-09:04:24
the roxie nap dress size m terry cloth,17.0,M,dress,,hill_house,2024-Dec-31-09:04:24
the tulle ribbon ellie nap dress,210.0,L,dress,,hill_house,2024-Dec-31-09:04:24
two piece nwot,210.0,2,skirt,,reformation,2025-Jan-01-10:50:13
vintage full button midi skirt,12.0,6,skirt,,doen,2025-Jan-02-20:26:55
vintage laura ashley cotton blouse,55.0,M,top,,doen,2025-Jan-02-20:26:53
violaine linen dress reformation size 12,68.0,12,dress,,reformation,2025-Jan-01-10:50:12
white delicate doen blouse size m. worn once,65.0,M,top,,doen,2025-Jan-02-20:26:53
zimmerman,350.0,6,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman - botanica wattle blouse,440.0,6,top,,zimmerman,2025-Jan-02-20:27:11
zimmerman bellitude cotton gauze dress,300.0,S,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman botanica high- neck cropped bow-tie blouse,950.0,Size 4 or US 12,top,,zimmerman,2025-Jan-02-20:27:11
zimmerman dress,50.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman dress,65.0,0,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman dress,300.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman dress cream linen with blue stitching/design euro size 2,100.0,Euro size 2 Zimmerman Couture,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman floral halter top,12.0,0,top,,zimmerman,2025-Jan-02-20:27:11
zimmerman floral maxi dress,230.0,8,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman flutter mini dress size 1,99.0,S,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman georgette dress,195.0,6,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman hawaii dress nwt,55.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman light peach silk one shoulder dress sz 1,40.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman linen and silk blend dress,70.0,XS,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman linen polka dot midi dress.nwt,200.0,8,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman lyre purple palm billow sleeve mini dress size m 6-8,615.0,M,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman off shoulder white 3/4 sleeves multi frills tier summer dress size:1,89.0,1 (4-6),dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman polkadot dress,22.0,8,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman purple maxi dress,450.0,3 Zimmerman,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman ready to wear wonderland floral bias dress,700.0,6,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman shirt,15.0,S,top,,zimmerman,2025-Jan-02-20:27:11
zimmerman silk dress with ruffles,220.0,0,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman silk lattice vneck dress,80.0,4,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman silk organza paisley print top sz3,50.0,Size 3 ZImmerman,top,,zimmerman,2025-Jan-02-20:27:11
zimmerman tan mesh dress,10.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
zimmerman white dress,215.0,6,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann amelie gathered leopard-print silk crepe de chine maxi,500.0,6,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann blush silk long sleeve ruffle shawl asy,135.0,S,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann corsage plisse mini dress purple floral,170.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann corsage plisse mini dress purple floral,175.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann floral dress,175.0,8,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann long floral vacay billow maxi dress us 6,322.0,6,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann melody off shoulder mini dress yellow floral (0) us size 4 flirty,138.0,4,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann mini dress floral,200.0,4,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann strapless cutout cotton-blend terry midi dress,200.0,6,dress,,zimmerman,2025-Jan-02-20:27:09
zimmermann dancer empire waist dress,695.0,4,dress,,zimmerman,2025-Jan-02-20:27:09
⚜️sale! ⚜️ shift dress by zimmerman,30.0,S,dress,,zimmerman,2025-Jan-02-20:27:09
⚡️cco sale⚡️ doen malta floral belted corduroy puff sleeve dress,75.0,M,dress,,doen,2025-Jan-01-10:50:00
⚡️cco sale⚡️ new reformation pia sugarplum velvet rhinestone dress nwt,50.0,4,dress,,reformation,2024-Dec-30-10:36:10
✨ reformation jagger square neck minidress in black ✨,38.0,M,dress,,reformation,2024-Dec-30-23:28:24
✨ sale euc reformation stormi midi dress sz4 forest green,125.0,4,dress,,reformation,2025-Jan-02-20:27:05
✨reformation memphis lace ruffles mini dress size 2,68.0,2,dress,,reformation,2025-Jan-01-10:50:12
❤️ nwt good american ribbed shiny body top bronze,33.0,M,top,,aguaByAguaBendita,2025-Jan-01-10:50:10
❤️ nwt good american ribbed shiny body top bronze,33.0,M,top,,reformation,2025-Jan-01-10:50:14
❤️nwt doen lisette floral collar mini dress❤️,225.0,L,dress,,doen,2025-Jan-02-20:26:51
❤️summer sale ❤️new - the kooples paris black silk blouse  with pleats,33.0,M,top,,aguaByAguaBendita,2025-Jan-01-10:50:10
❤️summer sale ❤️new - the kooples paris black silk blouse  with pleats,33.0,M,top,,reformation,2025-Jan-01-10:50:14
🆕 reformation cora linen top color: green motif sz 6,110.0,6,top,,aguaByAguaBendita,2025-Jan-02-20:27:04
🆕 reformation cora linen top color: green motif sz 6,110.0,6,top,,reformation,2025-Jan-02-20:27:07
🌹reformation top,35.0,2,top,,aguaByAguaBendita,2024-Dec-31-09:04:33
🌹reformation top,35.0,2,top,,reformation,2024-Dec-31-09:04:38
🐚 nwt • hill house paz skirt in blue shell mosaic • xs,15.0,XS,skirt,,hill_house,2025-Jan-02-20:26:57
💎 reformation hollyhock dress - ivory,200.0,Various,skirt,,reformation,2025-Jan-02-20:27:06
💢quick flash💢zimmerman dress,35.0,2,dress,,zimmerman,2025-Jan-02-20:27:09
💥 blow out sale 💥  nwt alexia admor maeve mini skirt black & pink tweed,29.0,M,skirt,,reformation,2024-Dec-31-09:04:36
